room_id,hotel_id,room_type,availability,price_per_night
975,6,Suite,Yes,308.12
976,6,Double,Yes,403.23
977,6,Suite,Yes,183.47
978,6,Single,No,428.17
979,6,Single,Yes,234.18
980,6,Suite,Yes,67.80
981,6,Double,No,275.88
982,6,Double,Yes,62.10
983,6,Single,No,332.25
984,6,Suite,Yes,103.14
985,6,Suite,No,178.58
986,6,Single,Yes,397.02
987,6,Suite,No,76.70
988,6,Single,No,116.12
989,6,Single,Yes,494.87
990,6,Suite,No,64.72
991,6,Single,Yes,292.41
992,6,Single,No,104.96
993,6,Double,No,482.26
994,6,Suite,Yes,344.87
995,6,Single,No,252.85
996,6,Single,Yes,82.52
997,6,Suite,No,407.04
998,6,Single,Yes,95.04
999,6,Suite,No,432.19
1000,6,Single,Yes,210.69
1001,6,Double,Yes,480.19
1002,6,Double,No,209.48
1003,6,Suite,Yes,176.42
1004,6,Suite,Yes,187.14
1005,6,Double,No,279.37
1006,6,Single,Yes,145.77
1007,6,Double,No,260.76
1008,6,Single,Yes,57.44
1009,6,Double,No,273.58
1010,6,Double,Yes,301.70
1011,6,Single,No,54.27
1012,6,Single,No,243.53
1013,6,Double,No,186.71
1014,6,Single,Yes,53.22
1015,6,Double,Yes,402.92
1016,6,Double,No,434.11
1017,6,Single,Yes,115.29
1018,6,Double,Yes,275.97
1019,6,Double,No,329.16
1020,6,Suite,No,345.16
1021,6,Single,Yes,154.61
1022,6,Suite,No,469.84
1023,6,Double,No,369.74
1024,6,Double,No,129.72
1025,6,Single,Yes,152.19
1026,6,Single,Yes,73.56
1027,6,Suite,Yes,381.18
1028,6,Suite,No,153.50
1029,6,Suite,No,421.00
1030,6,Double,No,356.72
1031,6,Double,Yes,154.17
1032,6,Single,Yes,70.98
1033,6,Suite,No,325.93
1034,6,Single,Yes,419.68
1035,6,Single,Yes,251.57
1036,6,Double,Yes,300.60
1037,6,Suite,No,413.86
1038,6,Single,Yes,213.35
1039,6,Suite,Yes,219.04
1040,6,Double,Yes,250.87
1041,6,Single,Yes,151.10
1042,6,Double,Yes,184.19
1043,6,Suite,Yes,263.60
1044,7,Suite,No,276.49
1045,7,Double,No,463.50
1046,7,Double,Yes,150.13
1047,7,Double,Yes,168.36
1048,7,Suite,No,336.84
1049,7,Single,No,321.92
1050,7,Double,Yes,167.07
1051,7,Suite,No,330.71
1052,7,Single,Yes,416.98
1053,7,Single,No,232.64
1054,7,Single,No,148.40
1055,7,Double,Yes,396.10
1056,7,Double,Yes,463.81
1057,7,Suite,No,57.66
1058,7,Single,No,301.70
1059,7,Suite,No,106.83
1060,7,Suite,Yes,471.87
1061,7,Suite,Yes,77.09
1062,7,Double,Yes,189.89
1063,7,Suite,Yes,350.71
1064,7,Suite,Yes,120.30
1065,7,Suite,Yes,381.47
1066,7,Suite,No,138.61
1067,7,Double,No,238.92
1068,7,Double,No,394.44
1069,7,Double,No,303.26
1070,7,Suite,Yes,56.85
1071,7,Double,Yes,296.40
1072,7,Double,Yes,326.01
1073,7,Single,Yes,160.65
1074,7,Single,No,193.74
1075,7,Double,No,476.70
1076,7,Suite,Yes,360.97
1077,7,Suite,Yes,479.11
1078,7,Suite,No,360.00
1079,7,Single,Yes,155.66
1080,7,Suite,No,359.70
1081,7,Double,Yes,326.67
1082,7,Single,No,391.27
1083,7,Double,No,421.24
1084,7,Single,Yes,144.00
1085,7,Double,No,467.52
1086,7,Suite,No,410.68
1087,7,Suite,Yes,383.79
1088,7,Suite,No,381.08
1089,7,Single,Yes,106.83
1090,7,Suite,Yes,288.39
1091,7,Suite,No,236.86
1092,7,Double,Yes,195.12
1093,7,Suite,No,198.85
1094,7,Double,Yes,347.95
1095,7,Single,No,79.86
1096,7,Single,Yes,213.17
1097,7,Single,No,242.25
1098,7,Double,No,156.98
1099,7,Single,Yes,284.44
1100,7,Double,Yes,113.57
1101,7,Suite,No,258.27
1102,7,Single,No,286.62
1103,7,Double,Yes,140.04
1104,7,Suite,Yes,461.73
1105,7,Single,No,100.08
1106,7,Single,Yes,216.23
1107,7,Double,Yes,215.77
1108,7,Suite,No,101.93
1109,7,Suite,No,282.63
1110,7,Double,No,353.40
1111,7,Single,Yes,410.20
1112,7,Suite,No,222.22
1113,7,Double,No,230.93
1114,7,Single,Yes,449.06
1115,7,Double,Yes,332.83
1116,7,Single,No,294.95
1117,7,Single,No,416.86
1118,7,Suite,Yes,241.23
1119,7,Single,Yes,427.98
1120,7,Double,No,451.39
1121,7,Single,No,401.06
1122,7,Double,Yes,81.80
1123,7,Single,Yes,136.87
1124,7,Double,No,477.31
1125,7,Single,No,450.80
1126,7,Double,No,380.59
1127,7,Double,No,218.83
1128,7,Double,No,163.15
1129,7,Suite,No,168.09
1130,7,Suite,Yes,388.34
1131,7,Suite,Yes,389.71
1132,7,Double,Yes,218.51
1133,7,Double,No,388.58
1134,7,Double,Yes,280.00
1135,7,Single,Yes,324.01
1136,7,Suite,Yes,462.12
1137,7,Suite,Yes,423.03
1138,7,Double,Yes,372.89
1139,7,Single,No,153.45
1140,7,Single,Yes,80.00
1141,7,Single,Yes,461.99
1142,7,Suite,No,392.24
1143,7,Single,Yes,238.99
1144,7,Suite,Yes,53.42
1145,7,Single,Yes,263.04
1146,7,Double,No,351.48
1147,7,Double,No,444.30
1148,7,Double,Yes,245.51
1149,7,Single,Yes,456.50
1150,7,Double,Yes,454.79
1151,7,Single,No,311.35
1152,7,Double,Yes,373.70
1153,7,Double,No,293.23
1154,7,Double,No,191.27
1155,7,Single,Yes,189.93
1156,7,Double,Yes,141.24
1157,7,Suite,Yes,306.38
1158,7,Suite,No,347.08
1159,7,Double,Yes,320.34
1160,7,Single,No,300.43
1161,7,Suite,No,54.15
1162,7,Double,Yes,140.38
1163,7,Double,No,349.74
1164,7,Double,No,84.42
1165,7,Double,No,432.53
1166,7,Suite,No,174.70
1167,7,Single,Yes,109.20
1168,7,Single,No,137.24
1169,7,Single,Yes,225.44
1170,7,Double,Yes,140.90
1171,7,Suite,No,459.60
1172,7,Single,Yes,470.97
1173,7,Suite,Yes,493.20
1174,7,Single,No,325.95
1175,7,Suite,No,476.21
1176,7,Double,Yes,344.04
1177,7,Suite,Yes,319.65
1178,7,Single,Yes,252.84
1179,7,Double,Yes,267.40
1180,7,Double,No,425.62
1181,7,Suite,Yes,381.33
1182,7,Single,No,127.83
1183,7,Single,Yes,441.76
1184,7,Double,No,287.53
1185,7,Single,No,301.52
1186,7,Suite,Yes,453.59
1187,7,Suite,No,478.63
1188,7,Double,No,176.04
1189,7,Single,Yes,478.54
1190,7,Double,Yes,60.90
1191,7,Single,No,50.81
1192,7,Double,No,86.44
1193,7,Suite,No,223.58
1194,7,Double,Yes,191.73
1195,7,Suite,No,152.52
1196,7,Single,Yes,274.21
1197,7,Single,No,415.00
1198,7,Suite,Yes,400.37
1199,7,Single,Yes,401.73
1200,7,Suite,No,259.95
1201,7,Suite,Yes,312.28
1202,7,Suite,Yes,201.21
1203,7,Double,No,79.77
1204,7,Suite,Yes,433.00
1205,7,Single,Yes,53.99
1206,7,Suite,Yes,364.11
1207,7,Suite,No,116.14
1208,7,Double,No,383.35
1209,7,Double,Yes,185.55
1210,7,Double,No,375.34
1211,7,Double,No,152.25
1212,7,Double,No,150.68
1213,7,Suite,No,305.66
1214,7,Suite,Yes,299.75
1215,7,Suite,No,143.66
1216,7,Double,Yes,152.85
1217,7,Suite,No,395.80
1218,7,Single,Yes,158.66
1219,7,Suite,No,295.18
1220,7,Double,Yes,151.27
1221,7,Double,No,143.44
1222,7,Single,Yes,389.34
1223,7,Suite,No,432.67
1224,7,Double,No,230.58
1225,7,Double,No,225.60
1226,7,Single,Yes,254.20
1227,7,Single,Yes,234.50
1228,7,Double,Yes,461.02
1229,7,Single,Yes,206.65
1230,7,Single,Yes,497.10
1231,7,Single,Yes,434.73
1232,7,Single,Yes,308.03
1233,7,Double,No,363.82
1234,7,Double,No,457.44
1235,7,Suite,Yes,125.82
1236,7,Suite,No,255.52
1237,7,Suite,Yes,439.23
1238,7,Double,Yes,426.50
1239,7,Suite,Yes,261.11
1240,7,Single,No,305.76
1241,7,Double,Yes,53.36
1242,7,Double,No,296.52
1243,7,Single,Yes,194.39
1244,7,Double,No,307.34
1245,7,Single,Yes,335.09
1246,7,Suite,No,313.80
1247,7,Double,Yes,129.28
1248,7,Suite,Yes,350.03
1249,7,Double,No,406.82
1250,7,Double,No,336.02
1251,7,Single,No,331.03
1252,7,Suite,No,78.47
1253,7,Single,No,451.71
1254,7,Double,Yes,160.53
1255,7,Double,No,410.16
1256,7,Double,No,312.62
1257,7,Suite,Yes,280.23
1258,7,Double,No,419.33
1259,7,Double,Yes,240.21
1260,7,Single,Yes,486.92
1261,7,Single,Yes,300.42
1262,7,Double,Yes,420.50
1263,7,Suite,Yes,75.40
1264,7,Suite,No,120.53
1265,7,Single,No,149.08
1266,7,Single,Yes,291.25
1267,7,Single,No,303.31
1268,7,Double,No,134.04
1269,7,Suite,Yes,345.93
1270,7,Suite,No,355.15
1271,7,Double,No,157.37
1272,7,Single,Yes,488.19
1273,7,Double,No,346.89
1274,7,Single,Yes,242.56
1275,7,Single,Yes,411.30
1276,7,Suite,No,479.88
1277,7,Suite,Yes,443.31
1278,7,Single,Yes,443.66
1279,7,Suite,No,185.42
1280,8,Double,No,278.33
1281,8,Single,Yes,75.62
1282,8,Double,No,345.04
1283,8,Suite,Yes,204.58
1284,8,Suite,Yes,245.32
1285,8,Suite,Yes,266.17
1286,8,Single,Yes,305.26
1287,8,Double,Yes,435.17
1288,8,Single,Yes,145.24
1289,8,Double,No,154.33
1290,8,Single,No,347.19
1291,8,Single,No,147.12
1292,8,Double,Yes,153.88
1293,8,Suite,No,120.15
1294,8,Suite,No,218.90
1295,8,Single,Yes,318.73
1296,8,Single,No,110.96
1297,8,Single,Yes,420.58
1298,8,Single,No,241.05
1299,8,Single,Yes,231.61
1300,8,Double,No,336.82
1301,8,Double,Yes,284.10
1302,8,Suite,Yes,381.60
1303,8,Single,No,52.73
1304,8,Single,No,324.19
1305,8,Single,No,300.17
1306,8,Double,No,451.78
1307,8,Single,Yes,188.99
1308,8,Double,No,474.91
1309,8,Suite,No,312.90
1310,8,Suite,No,229.33
1311,8,Suite,No,409.07
1312,8,Single,No,400.53
1313,8,Double,No,166.98
1314,8,Single,Yes,60.39
1315,8,Double,No,419.70
1316,8,Single,Yes,453.42
1317,8,Double,Yes,432.58
1318,8,Suite,No,51.97
1319,8,Single,No,496.67
1320,8,Suite,No,492.42
1321,8,Suite,No,167.66
1322,8,Single,Yes,491.66
1323,8,Double,No,287.98
1324,8,Suite,No,373.30
1325,8,Double,Yes,318.82
1326,8,Double,No,221.01
1327,8,Suite,Yes,351.89
1328,8,Double,Yes,306.25
1329,8,Single,Yes,356.47
1330,8,Double,Yes,88.92
1331,8,Suite,Yes,332.60
1332,8,Single,No,418.98
1333,8,Double,Yes,190.25
1334,8,Suite,No,198.63
1335,8,Suite,Yes,62.64
1336,8,Double,No,475.96
1337,8,Suite,No,195.77
1338,8,Single,No,230.10
1339,8,Suite,Yes,316.25
1340,8,Single,Yes,121.43
1341,8,Double,Yes,482.63
1342,8,Double,Yes,412.11
1343,8,Single,No,313.32
1344,8,Suite,No,53.55
1345,8,Suite,No,484.63
1346,8,Double,Yes,250.50
1347,8,Single,Yes,476.62
1348,9,Double,Yes,255.48
1349,9,Single,Yes,455.86
1350,9,Suite,Yes,361.36
1351,9,Single,No,333.19
1352,9,Double,No,215.83
1353,9,Double,No,275.77
1354,9,Double,No,78.27
1355,9,Single,No,424.66
1356,9,Double,Yes,449.77
1357,9,Single,Yes,241.64
1358,9,Suite,Yes,498.23
1359,9,Suite,No,76.30
1360,9,Suite,Yes,429.44
1361,9,Suite,No,273.73
1362,9,Double,Yes,196.21
1363,9,Single,No,445.25
1364,9,Suite,No,453.75
1365,9,Suite,No,353.62
1366,9,Suite,Yes,97.88
1367,9,Double,No,100.76
1368,9,Suite,No,490.82
1369,9,Single,No,237.71
1370,9,Double,No,204.80
1371,9,Single,Yes,344.80
1372,9,Suite,Yes,209.76
1373,9,Double,Yes,74.47
1374,9,Double,No,286.74
1375,9,Single,Yes,408.34
1376,9,Suite,Yes,246.96
1377,9,Single,No,176.93
1378,9,Suite,No,373.52
1379,9,Suite,No,185.15
1380,9,Single,No,396.38
1381,9,Single,No,67.06
1382,9,Suite,Yes,116.34
1383,9,Single,No,324.45
1384,9,Double,Yes,71.73
1385,9,Double,No,397.61
1386,9,Double,No,422.17
1387,9,Suite,No,354.51
1388,9,Double,No,289.90
1389,9,Single,No,124.46
1390,9,Suite,No,121.23
1391,9,Single,No,395.63
1392,9,Single,No,167.09
1393,9,Suite,Yes,65.99
1394,9,Double,No,305.13
1395,9,Single,No,52.28
1396,9,Suite,No,197.30
1397,9,Single,No,336.66
1398,9,Double,No,481.04
1399,9,Double,Yes,212.02
1400,9,Suite,Yes,385.40
1401,9,Double,Yes,414.36
1402,9,Suite,Yes,88.79
1403,9,Single,No,212.17
1404,9,Single,No,77.94
1405,9,Double,No,260.89
1406,9,Double,Yes,453.01
1407,9,Suite,Yes,373.18
1408,9,Single,Yes,332.69
1409,9,Suite,No,201.66
1410,9,Single,No,284.91
1411,9,Double,Yes,307.79
1412,9,Double,No,185.98
1413,9,Suite,Yes,199.22
1414,9,Suite,Yes,205.70
1415,9,Double,No,63.50
1416,9,Double,No,412.87
1417,9,Suite,Yes,353.13
1418,9,Single,No,438.83
1419,9,Double,No,448.48
1420,9,Double,No,142.22
1421,9,Double,No,96.63
1422,9,Single,Yes,89.27
1423,9,Double,Yes,139.38
1424,10,Double,No,51.69
1425,10,Double,No,73.94
1426,10,Suite,Yes,431.88
1427,10,Single,No,306.14
1428,10,Single,Yes,301.76
1429,10,Single,Yes,334.56
1430,10,Double,Yes,459.87
1431,10,Double,Yes,478.18
1432,10,Double,Yes,286.29
1433,10,Suite,No,330.23
1434,10,Suite,No,81.98
1435,10,Single,No,66.69
1436,10,Double,No,446.79
1437,10,Single,No,496.38
1438,10,Double,No,357.67
1439,10,Double,No,316.95
1440,10,Double,Yes,288.15
1441,10,Suite,No,111.86
1442,10,Double,Yes,58.76
1443,10,Single,No,282.98
1444,10,Suite,Yes,342.31
1445,10,Single,Yes,243.89
1446,10,Single,Yes,160.65
1447,10,Double,No,162.62
1448,10,Suite,Yes,436.55
1449,10,Single,Yes,458.43
1450,10,Single,Yes,100.50
1451,10,Double,Yes,241.99
1452,10,Double,Yes,170.75
1453,10,Single,No,143.25
1454,10,Suite,Yes,404.45
1455,10,Suite,Yes,180.21
1456,10,Double,No,462.35
1457,10,Double,No,485.28
1458,10,Single,No,341.72
1459,10,Suite,No,245.55
1460,10,Suite,No,83.49
1461,10,Single,No,101.48
1462,10,Single,No,444.06
1463,10,Suite,No,376.06
1464,10,Suite,No,123.63
1465,10,Double,Yes,459.35
1466,10,Suite,Yes,330.58
1467,10,Single,No,348.57
1468,10,Suite,No,294.53
1469,10,Suite,Yes,317.37
1470,10,Suite,Yes,179.59
1471,10,Suite,No,165.48
1472,10,Single,Yes,454.72
1473,10,Suite,Yes,196.47
1474,10,Suite,No,233.56
1475,10,Single,No,149.05
1476,10,Double,No,274.58
1477,10,Single,Yes,111.05
1478,10,Suite,No,172.21
1479,10,Double,Yes,377.08
1480,10,Double,Yes,148.45
1481,10,Suite,Yes,288.06
1482,10,Suite,No,186.77
1483,10,Single,No,293.70
1484,10,Single,Yes,368.98
1485,10,Suite,Yes,488.33
1486,10,Single,No,214.30
1487,10,Single,Yes,164.28
1488,10,Suite,No,450.23
1489,10,Double,Yes,489.04
1490,10,Double,No,480.53
1491,10,Double,No,339.94
1492,10,Single,Yes,242.75
1493,10,Suite,No,346.86
1494,10,Double,No,235.28
1495,10,Double,No,349.05
1496,11,Double,No,393.74
1497,11,Suite,No,166.57
1498,11,Double,No,282.04
1499,11,Suite,Yes,423.88
1500,11,Suite,Yes,244.51
1501,11,Single,Yes,349.25
1502,11,Single,No,221.43
1503,11,Suite,No,313.16
1504,11,Double,No,247.07
1505,11,Suite,No,426.15
1506,11,Suite,Yes,139.64
1507,11,Suite,No,363.13
1508,11,Double,Yes,228.37
1509,11,Suite,Yes,92.73
1510,11,Single,Yes,187.50
1511,11,Suite,Yes,216.56
1512,11,Suite,Yes,243.44
1513,11,Double,No,394.30
1514,11,Double,No,243.68
1515,11,Single,No,233.41
1516,11,Double,No,293.06
1517,11,Single,No,70.01
1518,11,Suite,Yes,194.59
1519,11,Suite,No,497.94
1520,11,Single,Yes,72.51
1521,11,Double,No,499.50
1522,11,Single,Yes,214.69
1523,11,Suite,No,114.11
1524,11,Single,Yes,345.29
1525,11,Double,Yes,320.87
1526,11,Single,Yes,101.53
1527,11,Single,Yes,397.24
1528,11,Single,No,133.01
1529,11,Suite,Yes,390.65
1530,11,Double,Yes,115.48
1531,11,Double,No,170.63
1532,11,Suite,Yes,478.12
1533,11,Single,Yes,284.71
1534,11,Suite,Yes,430.66
1535,11,Double,No,301.47
1536,11,Suite,No,77.81
1537,11,Double,Yes,332.67
1538,11,Suite,No,191.75
1539,11,Double,Yes,213.05
1540,11,Single,No,87.36
1541,11,Suite,No,76.50
1542,11,Double,No,430.85
1543,11,Suite,No,430.60
1544,11,Single,Yes,417.30
1545,11,Single,No,416.35
1546,11,Double,No,365.27
1547,11,Single,No,384.56
1548,11,Single,Yes,119.67
1549,11,Double,No,210.72
1550,11,Double,Yes,306.61
1551,11,Suite,Yes,216.07
1552,11,Suite,No,250.85
1553,11,Double,Yes,190.66
1554,11,Single,No,405.35
1555,11,Single,No,102.30
1556,11,Suite,No,245.56
1557,11,Single,No,221.18
1558,11,Double,No,258.90
1559,11,Double,No,394.37
1560,11,Suite,No,170.76
1561,11,Single,Yes,94.93
1562,11,Single,Yes,422.41
1563,11,Double,Yes,166.26
1564,11,Suite,No,272.02
1565,11,Double,Yes,160.35
1566,11,Single,Yes,323.23
1567,11,Suite,No,292.87
1568,11,Suite,Yes,220.48
1569,11,Suite,Yes,170.90
1570,11,Double,Yes,473.95
1571,11,Suite,Yes,102.56
1572,11,Double,No,264.54
1573,11,Single,No,303.95
1574,11,Single,Yes,278.84
1575,11,Single,No,70.01
1576,11,Single,Yes,448.78
1577,11,Suite,No,209.40
1578,11,Double,Yes,279.08
1579,11,Double,Yes,326.61
1580,11,Suite,No,370.49
1581,11,Suite,No,441.30
1582,11,Single,Yes,329.11
1583,11,Single,No,80.10
1584,11,Double,Yes,394.09
1585,11,Suite,No,86.75
1586,11,Single,Yes,309.28
1587,11,Suite,No,407.26
1588,11,Double,No,423.13
1589,11,Single,No,89.04
1590,11,Double,No,96.94
1591,11,Double,No,471.56
1592,11,Suite,No,450.17
1593,11,Single,No,138.90
1594,11,Double,No,484.15
1595,11,Suite,No,444.77
1596,11,Suite,Yes,376.52
1597,11,Single,No,363.66
1598,11,Single,No,337.64
1599,11,Single,No,302.29
1600,11,Single,Yes,313.15
1601,11,Suite,No,102.05
1602,11,Double,No,394.09
1603,11,Double,Yes,402.48
1604,11,Suite,Yes,236.53
1605,11,Suite,No,363.61
1606,11,Suite,Yes,312.29
1607,11,Single,No,425.87
1608,11,Double,No,181.95
1609,11,Suite,Yes,368.31
1610,11,Suite,No,441.65
1611,11,Double,Yes,250.49
1612,11,Single,No,381.44
1613,11,Double,Yes,251.05
1614,11,Single,Yes,387.65
1615,11,Double,No,353.62
1616,11,Suite,No,435.36
1617,11,Suite,No,219.34
1618,11,Double,Yes,381.40
1619,11,Single,No,266.63
1620,11,Double,Yes,313.77
1621,11,Suite,Yes,156.91
1622,11,Single,Yes,358.43
1623,11,Single,No,198.92
1624,11,Suite,No,471.68
1625,11,Double,Yes,429.12
1626,11,Suite,No,315.64
1627,11,Suite,No,465.72
1628,11,Suite,No,315.26
1629,11,Double,Yes,334.58
1630,11,Suite,No,194.63
1631,11,Double,Yes,296.45
1632,11,Double,Yes,240.47
1633,11,Single,No,318.64
1634,11,Single,Yes,371.93
1635,11,Single,Yes,446.19
1636,11,Suite,Yes,94.97
1637,11,Suite,Yes,168.25
1638,11,Single,Yes,243.66
1639,11,Single,Yes,225.90
1640,11,Suite,Yes,371.91
1641,11,Single,Yes,96.50
1642,11,Double,No,454.58
1643,11,Suite,No,307.99
1644,11,Single,Yes,200.71
1645,11,Single,Yes,401.46
1646,11,Suite,No,402.58
1647,11,Double,No,469.46
1648,11,Double,No,305.33
1649,11,Single,No,402.34
1650,11,Suite,No,292.38
1651,11,Suite,No,337.64
1652,11,Suite,Yes,176.41
1653,11,Single,Yes,332.23
1654,11,Double,No,114.29
1655,11,Suite,Yes,400.81
1656,11,Suite,Yes,321.24
1657,11,Double,Yes,274.06
1658,11,Suite,No,375.28
1659,11,Suite,Yes,231.65
1660,11,Single,Yes,425.40
1661,11,Suite,Yes,188.28
1662,11,Suite,Yes,490.99
1663,11,Suite,No,246.44
1664,11,Suite,Yes,93.30
1665,11,Single,Yes,347.34
1666,11,Single,No,336.63
1667,11,Single,Yes,394.52
1668,11,Single,Yes,59.64
1669,11,Suite,No,362.79
1670,11,Suite,Yes,481.41
1671,11,Double,No,495.09
1672,11,Single,Yes,117.28
1673,11,Suite,Yes,388.65
1674,11,Double,No,290.99
1675,11,Single,Yes,430.30
1676,11,Single,Yes,212.09
1677,11,Double,Yes,160.79
1678,11,Single,Yes,369.05
1679,11,Double,Yes,361.69
1680,11,Single,No,365.70
1681,11,Suite,Yes,347.93
1682,11,Double,Yes,481.37
1683,11,Suite,Yes,176.57
1684,11,Suite,No,419.77
1685,11,Suite,Yes,241.04
1686,11,Suite,No,342.09
1687,11,Suite,Yes,146.60
1688,11,Suite,No,438.49
1689,11,Suite,Yes,53.84
1690,11,Single,No,297.85
1691,11,Suite,Yes,406.21
1692,11,Suite,Yes,293.03
1693,11,Suite,No,390.11
1694,11,Double,Yes,380.75
1695,11,Double,No,194.34
1696,11,Double,Yes,407.83
1697,11,Single,No,308.66
1698,11,Suite,No,467.23
1699,11,Double,Yes,287.28
1700,11,Double,No,219.78
1701,11,Single,Yes,366.49
1702,11,Suite,No,180.64
1703,11,Single,Yes,326.37
1704,11,Suite,No,86.04
1705,11,Double,Yes,226.54
1706,11,Suite,No,82.96
1707,11,Suite,Yes,180.27
1708,11,Double,No,215.92
1709,11,Double,Yes,169.52
1710,11,Double,Yes,324.30
1711,11,Suite,Yes,314.87
1712,11,Double,No,234.97
1713,11,Double,Yes,65.33
1714,11,Single,Yes,450.20
1715,11,Double,Yes,260.06
1716,11,Double,No,323.56
1717,11,Single,No,127.88
1718,11,Single,No,315.13
1719,11,Suite,Yes,184.02
1720,11,Double,Yes,296.20
1721,11,Double,Yes,246.64
1722,11,Suite,Yes,217.36
1723,11,Double,Yes,249.46
1724,11,Single,No,205.01
1725,11,Double,No,316.89
1726,11,Suite,Yes,59.91
1727,11,Single,Yes,190.47
1728,11,Double,No,348.35
1729,11,Single,Yes,342.72
1730,11,Suite,No,385.59
1731,11,Double,Yes,298.87
1732,11,Double,No,200.43
1733,11,Single,No,102.25
1734,11,Single,Yes,88.90
1735,11,Double,No,284.46
1736,11,Single,Yes,126.94
1737,11,Suite,Yes,95.70
1738,11,Single,Yes,54.69
1739,11,Double,Yes,387.63
1740,11,Double,Yes,201.87
1741,11,Suite,No,136.89
1742,11,Double,No,296.92
1743,11,Single,Yes,403.16
1744,11,Suite,No,474.56
1745,11,Suite,No,224.99
1746,11,Suite,No,180.18
1747,11,Suite,Yes,188.43
1748,11,Suite,No,303.49
1749,11,Suite,Yes,152.36
1750,11,Double,No,498.84
1751,11,Single,No,423.15
1752,11,Double,No,433.24
1753,11,Double,Yes,251.69
1754,11,Suite,No,368.80
1755,11,Suite,Yes,437.32
1756,11,Single,Yes,476.14
1757,11,Single,No,379.65
1758,11,Single,No,305.68
1759,11,Suite,Yes,300.22
1760,11,Single,No,332.64
1761,11,Suite,No,229.12
1762,11,Single,No,289.69
1763,11,Suite,Yes,171.73
1764,11,Suite,No,121.47
1765,11,Double,Yes,70.79
1766,11,Suite,No,394.87
1767,11,Single,No,414.87
1768,11,Double,No,201.02
1769,11,Suite,Yes,466.64
1770,11,Suite,No,237.22
1771,11,Single,Yes,111.34
1772,11,Suite,No,376.06
1773,11,Suite,No,204.17
1774,11,Suite,Yes,372.86
1775,11,Suite,No,382.19
1776,11,Suite,No,472.68
1777,11,Suite,Yes,209.71
1778,11,Double,No,109.09
1779,11,Double,No,182.82
1780,11,Double,No,351.34
1781,11,Double,Yes,499.24
1782,11,Single,Yes,76.56
1783,11,Single,No,305.91
1784,11,Suite,Yes,125.87
1785,11,Double,Yes,232.38
1786,11,Single,No,353.27
1787,11,Suite,No,292.55
1788,11,Single,Yes,368.15
1789,11,Double,Yes,66.70
1790,11,Suite,Yes,204.56
1791,11,Suite,Yes,465.58
1792,11,Single,No,465.59
1793,11,Double,No,418.77
1794,11,Suite,Yes,355.77
1795,11,Suite,Yes,325.80
1796,11,Double,Yes,98.24
1797,11,Single,Yes,271.31
1798,11,Double,Yes,111.80
1799,11,Suite,Yes,201.51
1800,11,Suite,No,352.92
1801,11,Suite,Yes,113.49
1802,11,Suite,Yes,495.33
1803,11,Single,Yes,464.49
1804,11,Single,No,444.45
1805,11,Single,Yes,474.04
1806,11,Double,No,94.66
1807,11,Double,Yes,312.89
1808,11,Suite,No,314.64
1809,11,Suite,Yes,137.67
1810,11,Double,Yes,285.73
1811,11,Single,Yes,259.16
1812,11,Suite,No,437.05
1813,11,Single,Yes,265.85
1814,11,Single,Yes,225.45
1815,11,Double,Yes,133.32
1816,12,Suite,No,142.67
1817,12,Double,Yes,262.85
1818,12,Suite,No,123.07
1819,12,Suite,Yes,300.28
1820,12,Suite,No,354.76
1821,12,Suite,No,166.29
1822,12,Suite,No,226.48
1823,12,Suite,Yes,496.43
