reservation_id,customer_id,hotel_id,room_id,check_in,check_out,total_price,booking_date
1585,854,28,4293,2024-09-07,2024-09-24,1770.57,2024-09-17
1586,774,96,15554,2024-02-07,2024-09-25,27753.98,2024-07-21
1587,151,36,5584,2024-05-12,2024-09-21,49963.56,2024-07-18
1588,592,69,11302,2024-06-12,2024-10-03,23613.93,2024-01-27
1589,390,92,14864,2024-06-07,2024-09-08,19030.17,2024-01-10
1590,813,60,9810,2024-08-26,2024-10-04,13031.24,2024-09-04
1591,38,80,13504,2024-05-08,2024-05-27,2266.16,2024-03-17
1592,745,82,13649,2024-02-03,2024-08-19,10272.84,2024-03-03
1593,991,3,650,2024-08-05,2024-09-08,3511.32,2024-08-25
1594,164,31,4807,2024-01-07,2024-06-11,26900.5,2024-01-11
1595,387,35,5390,2024-04-29,2024-07-14,8985.16,2024-09-22
1596,388,69,11142,2024-08-31,2024-09-17,7748.59,2024-08-11
1597,91,33,5122,2024-07-12,2024-09-18,30191.01,2024-06-28
1598,833,56,9048,2024-03-27,2024-05-10,21655.3,2024-04-29
1599,775,83,13716,2024-03-20,2024-05-05,3590.37,2024-05-27
1600,458,76,12518,2024-05-28,2024-06-21,7618.47,2024-09-24
1601,469,54,8261,2024-09-15,2024-09-15,0,2024-05-05
1602,631,38,5851,2024-09-01,2024-09-22,3606.45,2024-03-30
1603,38,96,15455,2024-04-08,2024-05-31,25455.01,2024-06-23
1604,135,55,8807,2024-06-03,2024-08-20,14130.29,2024-06-21
1605,498,2,521,2024-07-03,2024-10-02,32720.55,2024-02-08
1606,597,64,10492,2024-09-01,2024-09-07,2925.81,2024-07-03
1607,426,37,5735,2024-03-10,2024-03-13,1440.75,2024-07-31
1608,868,31,4845,2024-04-25,2024-09-17,44086.95,2024-02-04
1609,698,45,6868,2024-07-15,2024-09-07,9664.94,2024-02-06
1610,116,7,1081,2024-05-23,2024-05-24,326.67,2024-05-16
1611,546,65,10601,2024-03-12,2024-06-07,40905.27,2024-09-06
1612,621,55,8700,2024-03-01,2024-07-29,53910.11,2024-05-03
1613,316,94,15196,2024-06-07,2024-08-17,19085.28,2024-01-05
1614,548,31,4850,2024-05-14,2024-10-04,56185.23,2024-09-05
1615,974,11,1724,2024-08-17,2024-09-14,5740.24,2024-07-25
1616,309,84,13993,2024-07-19,2024-09-19,12828.38,2024-01-19
1617,263,56,9182,2024-04-12,2024-08-05,55154.57,2024-06-07
1618,362,44,6784,2024-08-09,2024-09-15,15175.89,2024-03-10
1619,501,15,2493,2024-01-01,2024-02-04,12114.28,2024-08-06
1620,425,77,12834,2024-07-04,2024-07-05,84.97,2024-01-25
1621,581,67,10941,2024-02-24,2024-09-17,54443.62,2024-07-31
1622,875,70,11395,2024-03-18,2024-05-15,11545.78,2024-08-10
1623,904,49,7543,2024-09-03,2024-09-03,0,2024-08-02
1624,942,94,15112,2024-06-18,2024-09-17,21661.12,2024-01-16
1625,819,11,1583,2024-02-23,2024-05-26,7449.72,2024-07-08
1626,225,38,5969,2024-04-24,2024-06-15,14053.62,2024-01-06
1627,816,42,6401,2024-05-07,2024-07-18,27571.38,2024-08-13
1628,248,34,5241,2024-04-29,2024-05-01,732.12,2024-01-07
1629,237,72,11777,2024-07-01,2024-08-21,3286.79,2024-09-20
1630,53,4,756,2024-08-21,2024-09-18,10234.3,2024-08-23
1631,663,6,1006,2024-04-08,2024-08-31,21137.33,2024-09-05
1632,49,48,7393,2024-05-21,2024-08-12,41120.81,2024-05-21
1633,494,64,10354,2024-05-09,2024-06-21,5112.1,2024-08-13
1634,111,1,30,2024-01-21,2024-09-09,14769.32,2024-08-15
1635,696,70,11355,2024-08-14,2024-09-25,4438.08,2024-07-15
1636,503,92,14738,2024-02-15,2024-05-07,19387.46,2024-05-27
1637,638,67,10885,2024-03-24,2024-09-16,34618.38,2024-06-24
1638,201,66,10823,2024-02-13,2024-09-06,19171.56,2024-07-29
1639,189,12,1851,2024-06-06,2024-09-19,36602.23,2024-02-25
1640,198,6,977,2024-02-06,2024-04-03,10457.88,2024-02-17
1641,530,88,14237,2024-09-07,2024-09-20,5113.02,2024-01-14
1642,601,2,375,2024-04-16,2024-08-30,47172.3,2024-08-18
1643,483,77,12741,2024-04-08,2024-09-14,64235.42,2024-01-28
1644,925,78,13140,2024-06-07,2024-06-30,9849.51,2024-06-17
1645,887,61,9888,2024-01-14,2024-06-30,74318.77,2024-02-20
1646,581,88,14228,2024-06-20,2024-06-20,0,2024-02-17
1647,980,28,4126,2024-04-14,2024-08-04,24075.15,2024-06-24
1648,224,56,9208,2024-06-28,2024-07-13,3185.78,2024-07-18
1649,685,62,9979,2024-03-28,2024-05-28,18506.38,2024-05-14
1650,438,94,15089,2024-02-20,2024-05-13,21508.91,2024-09-20
1651,739,96,15375,2024-04-20,2024-04-28,2228.5,2024-09-12
1652,233,63,10186,2024-02-23,2024-08-16,49177.18,2024-04-21
1653,692,65,10615,2024-05-10,2024-09-28,27852,2024-07-13
1654,320,7,1267,2024-07-22,2024-08-03,3639.69,2024-02-26
1655,465,17,2900,2024-08-09,2024-08-30,10306.21,2024-07-31
1656,583,27,4005,2024-08-21,2024-09-07,6399.04,2024-05-14
1657,169,52,7755,2024-02-17,2024-03-02,6466.87,2024-07-21
1658,151,92,14745,2024-07-23,2024-08-19,7107.71,2024-09-21
1659,526,96,15535,2024-09-24,2024-10-02,979.22,2024-09-15
1660,534,23,3380,2024-02-28,2024-05-22,19190.78,2024-09-19
1661,806,71,11468,2024-01-31,2024-06-25,27487.7,2024-07-25
1662,218,42,6433,2024-01-04,2024-06-09,45080.87,2024-04-05
1663,440,37,5729,2024-05-01,2024-09-01,58725.2,2024-08-27
1664,342,78,13123,2024-06-03,2024-08-10,23410.69,2024-03-11
1665,289,55,8656,2024-07-29,2024-08-17,7481.44,2024-09-16
1666,935,33,5114,2024-05-28,2024-09-14,25678.48,2024-06-29
1667,246,17,2894,2024-09-06,2024-09-26,9640.72,2024-08-21
1668,375,42,6533,2024-02-08,2024-06-23,60434.7,2024-03-01
1669,522,42,6466,2024-01-04,2024-07-10,72536.32,2024-01-11
1670,298,96,15606,2024-08-26,2024-10-04,18480.13,2024-03-02
1671,413,59,9672,2024-03-29,2024-04-25,6327.09,2024-05-17
1672,409,78,13111,2024-03-29,2024-08-27,52064.65,2024-06-29
1673,341,15,2521,2024-05-09,2024-06-07,5922.95,2024-04-04
1674,72,65,10618,2024-01-19,2024-02-20,2044.03,2024-01-20
1675,184,92,14768,2024-04-02,2024-08-20,60357.91,2024-01-18
1676,53,83,13730,2024-01-11,2024-01-24,5421.17,2024-04-07
1677,104,96,15626,2024-09-17,2024-09-17,0,2024-06-12
1678,553,64,10408,2024-09-13,2024-10-04,3790.31,2024-06-01
1679,720,60,9798,2024-04-24,2024-04-28,660.3,2024-08-15
1680,806,72,11650,2024-09-07,2024-10-03,2124.7,2024-02-25
1681,813,78,13140,2024-01-22,2024-09-15,101492.78,2024-09-09
1682,268,44,6715,2024-01-10,2024-03-25,36975.09,2024-08-02
1683,268,6,930,2024-09-09,2024-09-25,5435.15,2024-01-16
1684,596,11,1711,2024-09-03,2024-09-09,1889.23,2024-08-12
1685,54,89,14302,2024-04-11,2024-09-15,12908.62,2024-07-15
1686,605,6,1036,2024-03-07,2024-03-31,7214.49,2024-03-28
1687,32,92,14704,2024-08-18,2024-08-30,4525.27,2024-01-16
1688,846,99,16072,2024-01-25,2024-03-27,23028.37,2024-03-29
1689,556,96,15489,2024-03-31,2024-09-27,37223.48,2024-03-17
1690,204,56,9103,2024-09-18,2024-09-19,122.1,2024-05-17
1691,890,20,3076,2024-06-24,2024-09-05,4521.51,2024-02-08
1692,101,28,4273,2024-04-16,2024-09-01,12361.7,2024-07-26
1693,93,64,10437,2024-04-11,2024-05-29,10481.12,2024-04-06
1694,637,55,8863,2024-04-01,2024-08-15,43357.99,2024-05-03
1695,922,63,10066,2024-06-26,2024-07-30,3117.19,2024-08-27
1696,970,46,6971,2024-05-24,2024-06-12,967.67,2024-04-02
1697,388,1,94,2024-05-16,2024-07-16,4872.94,2024-02-04
1698,286,54,8426,2024-02-23,2024-05-19,19458.85,2024-06-19
1699,591,48,7283,2024-09-12,2024-09-24,3063.65,2024-03-30
1700,51,92,14803,2024-06-17,2024-06-18,83.16,2024-09-17
1701,445,87,14202,2024-06-03,2024-08-17,37407.38,2024-03-19
1702,817,42,6369,2024-05-19,2024-06-09,8240.55,2024-04-04
1703,327,23,3504,2024-08-10,2024-09-18,17697.82,2024-06-18
1704,401,97,15699,2024-04-05,2024-05-09,14864.71,2024-09-03
1705,619,87,14196,2024-01-06,2024-04-10,17484.22,2024-07-15
1706,611,96,15385,2024-04-23,2024-04-24,232.91,2024-02-19
1707,912,63,10123,2024-08-11,2024-09-23,14746.01,2024-09-03
1708,654,4,807,2024-06-27,2024-08-18,6872.61,2024-09-23
1709,760,90,14460,2024-05-24,2024-07-03,8301.73,2024-06-17
1710,82,74,12077,2024-09-21,2024-09-21,0,2024-04-22
1711,550,34,5234,2024-04-16,2024-07-20,11174.89,2024-09-10
1712,46,50,7615,2024-09-06,2024-09-14,582.2,2024-01-11
1713,491,53,7966,2024-05-13,2024-09-26,14781.97,2024-06-22
1714,399,3,637,2024-02-28,2024-03-11,2358.1,2024-01-18
1715,579,30,4455,2024-06-14,2024-08-17,6723.69,2024-09-01
1716,301,64,10413,2024-07-21,2024-08-24,4044.38,2024-03-08
1717,824,77,12709,2024-05-02,2024-05-03,267.06,2024-04-29
1718,666,96,15480,2024-09-05,2024-09-19,5940.61,2024-03-18
1719,738,38,5888,2024-08-05,2024-08-30,1533.27,2024-05-09
1720,165,48,7285,2024-01-05,2024-01-14,2970.92,2024-06-10
1721,573,84,13979,2024-04-16,2024-04-25,4236.53,2024-03-04
1722,346,100,16238,2024-03-25,2024-06-24,28662.53,2024-02-08
1723,848,23,3454,2024-08-22,2024-09-29,17995.55,2024-06-03
1724,236,23,3528,2024-03-22,2024-09-19,52746.09,2024-03-24
1725,652,6,951,2024-06-13,2024-07-13,11362.78,2024-09-18
1726,257,34,5234,2024-07-30,2024-08-03,470.52,2024-05-22
1727,691,79,13322,2024-01-04,2024-03-27,17895.77,2024-05-07
1728,748,48,7303,2024-06-09,2024-08-05,15051.88,2024-03-10
1729,782,12,1929,2024-08-21,2024-09-13,2799.74,2024-07-16
1730,60,65,10584,2024-07-15,2024-07-31,7338.88,2024-02-19
1731,361,23,3353,2024-01-17,2024-07-23,46821.69,2024-01-12
1732,197,36,5585,2024-03-04,2024-06-07,7544.44,2024-05-04
1733,583,93,14897,2024-02-25,2024-05-15,16448.53,2024-03-11
1734,311,82,13660,2024-01-09,2024-07-29,26194.14,2024-09-18
1735,97,30,4702,2024-05-12,2024-06-11,3540.06,2024-08-20
1736,953,58,9589,2024-06-25,2024-07-24,10962.94,2024-01-17
1737,382,76,12282,2024-03-16,2024-03-23,2236.82,2024-07-07
1738,838,21,3292,2024-08-19,2024-09-04,3195,2024-04-06
1739,800,77,12912,2024-06-05,2024-06-09,863.3,2024-09-22
1740,504,100,16087,2024-06-30,2024-09-30,34503.66,2024-04-11
1741,703,6,931,2024-05-15,2024-07-10,11258.06,2024-05-10
1742,775,100,16135,2024-07-09,2024-07-22,4845.34,2024-09-18
1743,925,2,475,2024-02-10,2024-06-25,30840.01,2024-03-24
1744,219,64,10472,2024-09-01,2024-09-23,3356.31,2024-07-20
1745,997,63,10172,2024-05-28,2024-07-04,5599.76,2024-02-14
1746,393,53,8105,2024-08-18,2024-08-19,244.41,2024-02-26
1747,180,9,1411,2024-09-10,2024-09-23,4001.25,2024-03-28
1748,433,7,1056,2024-08-25,2024-09-09,6957.15,2024-08-29
1749,713,27,4090,2024-05-14,2024-06-06,10581.15,2024-05-13
1750,858,90,14434,2024-06-04,2024-07-30,27874.99,2024-03-29
1751,285,93,15041,2024-06-28,2024-07-21,5664.63,2024-03-29
1752,933,28,4181,2024-04-15,2024-07-07,39728.48,2024-03-29
1753,592,3,630,2024-09-04,2024-09-26,9521.74,2024-07-16
1754,185,2,385,2024-06-23,2024-10-04,23782.6,2024-01-31
1755,322,53,8162,2024-06-20,2024-09-11,8845.49,2024-05-20
1756,242,83,13752,2024-01-15,2024-07-04,81988.58,2024-09-09
1757,749,53,7905,2024-01-12,2024-08-28,80551.95,2024-05-31
1758,589,71,11440,2024-07-18,2024-09-30,28044.26,2024-02-04
1759,451,4,696,2024-02-21,2024-09-21,11346.69,2024-08-06
1760,847,100,16238,2024-08-02,2024-08-04,629.95,2024-03-22
1761,674,4,734,2024-08-09,2024-09-10,13100.91,2024-09-13
1762,832,63,10096,2024-01-18,2024-01-18,0,2024-08-21
1763,943,20,3190,2024-05-14,2024-09-05,39290.93,2024-08-23
1764,830,30,4511,2024-07-21,2024-09-27,12304.42,2024-01-07
1765,737,17,2861,2024-03-25,2024-07-25,32387.71,2024-05-11
1766,781,45,6854,2024-02-11,2024-06-28,31419.04,2024-05-13
1767,847,73,11950,2024-08-15,2024-08-25,4563.6,2024-07-13
1768,262,15,2596,2024-04-22,2024-08-12,26796.83,2024-03-27
1769,416,44,6707,2024-08-05,2024-09-19,15868.56,2024-09-09
1770,109,2,568,2024-06-06,2024-09-11,13805.43,2024-05-23
1771,82,30,4483,2024-05-27,2024-10-01,49192.77,2024-08-04
1772,383,56,9043,2024-03-22,2024-04-05,4010.14,2024-01-13
1773,148,79,13343,2024-09-24,2024-10-03,699.71,2024-03-19
1774,27,47,7210,2024-03-03,2024-07-05,40552.2,2024-05-18
1775,627,54,8502,2024-08-01,2024-09-19,15604.31,2024-07-06
1776,1,53,8092,2024-02-17,2024-08-16,70946.47,2024-01-12
1777,360,56,8940,2024-05-22,2024-09-24,31072.3,2024-03-28
1778,179,45,6909,2024-09-20,2024-10-04,3448.9,2024-03-17
1779,917,24,3581,2024-02-08,2024-03-04,10566,2024-08-12
1780,594,97,15732,2024-06-04,2024-09-11,42543.67,2024-01-08
1781,861,96,15374,2024-07-02,2024-07-06,548.31,2024-06-21
1782,406,19,2976,2024-09-05,2024-09-19,1462.98,2024-02-08
1783,728,54,8271,2024-08-14,2024-10-04,9399.95,2024-08-18
1784,409,30,4524,2024-09-24,2024-09-27,161.33,2024-07-12
1785,442,54,8331,2024-04-25,2024-09-07,47447.86,2024-05-10
1786,807,53,7997,2024-04-15,2024-08-21,27924.78,2024-07-25
1787,909,93,14906,2024-08-21,2024-09-05,3806.36,2024-04-09
1788,859,71,11542,2024-02-11,2024-03-04,2624.91,2024-04-28
1789,488,79,13251,2024-01-18,2024-06-18,39811.67,2024-02-20
1790,820,5,868,2024-03-21,2024-10-03,70241.94,2024-07-04
1791,958,83,13846,2024-08-19,2024-08-28,3349.09,2024-06-17
1792,725,96,15452,2024-04-17,2024-06-18,16056.77,2024-02-20
1793,805,68,11014,2024-04-06,2024-04-26,4796.71,2024-08-06
1794,502,46,7056,2024-04-05,2024-09-21,78647.4,2024-08-22
1795,831,12,1853,2024-03-26,2024-05-27,19649.74,2024-01-18
1796,522,11,1545,2024-09-22,2024-10-03,4579.85,2024-06-01
1797,365,100,16091,2024-05-02,2024-07-31,32430.42,2024-05-19
1798,720,98,15891,2024-06-20,2024-09-22,8520.04,2024-02-24
1799,447,77,12960,2024-03-19,2024-04-05,4141.61,2024-06-21
1800,236,6,1030,2024-07-09,2024-08-08,10701.66,2024-02-22
1801,330,93,15037,2024-08-10,2024-09-15,6359.93,2024-04-14
1802,56,2,482,2024-07-10,2024-08-19,15515.03,2024-02-24
1803,214,92,14816,2024-07-18,2024-09-10,8240.68,2024-04-12
1804,794,7,1252,2024-07-05,2024-08-13,3060.51,2024-02-29
1805,139,54,8482,2024-08-12,2024-10-01,7234.87,2024-06-02
1806,936,64,10365,2024-08-12,2024-09-29,13433.2,2024-09-20
1807,648,32,5000,2024-01-08,2024-05-25,64966.74,2024-06-05
1808,989,55,8656,2024-07-16,2024-08-01,6300.16,2024-04-16
1809,209,30,4568,2024-08-04,2024-09-09,11740.77,2024-05-03
1810,836,9,1358,2024-04-13,2024-04-23,4982.25,2024-05-28
1811,35,65,10625,2024-09-10,2024-09-23,6349.57,2024-03-28
1812,770,14,2279,2024-03-19,2024-08-01,10453.86,2024-07-18
1813,45,4,820,2024-06-01,2024-06-02,301.53,2024-03-27
1814,249,25,3738,2024-09-01,2024-10-03,13796.85,2024-02-13
1815,214,66,10846,2024-07-19,2024-08-19,9369.8,2024-07-26
1816,326,69,11095,2024-02-20,2024-03-02,1680.71,2024-08-01
1817,410,100,16149,2024-09-21,2024-09-22,105.38,2024-01-11
1818,381,45,6926,2024-05-09,2024-07-11,19290.87,2024-05-26
1819,237,49,7564,2024-06-22,2024-08-09,14479.1,2024-01-09
1820,42,39,5980,2024-05-10,2024-08-27,13423.03,2024-08-01
1821,574,96,15360,2024-01-08,2024-03-01,25115.71,2024-06-27
1822,339,22,3299,2024-04-26,2024-09-06,60427.29,2024-02-07
1823,557,1,183,2024-07-13,2024-09-23,5366.25,2024-07-28
1824,94,2,440,2024-07-26,2024-08-27,3625.74,2024-01-11
1825,671,9,1351,2024-01-03,2024-06-27,58640.93,2024-01-18
1826,891,96,15451,2024-05-29,2024-07-20,22666.4,2024-02-13
1827,708,49,7528,2024-07-19,2024-07-19,0,2024-03-15
1828,684,83,13768,2024-05-30,2024-06-08,3664.75,2024-06-25
1829,961,99,16055,2024-02-21,2024-03-15,5264.1,2024-05-26
1830,747,55,8685,2024-03-20,2024-04-04,5958.71,2024-05-23
1831,668,58,9270,2024-06-28,2024-08-17,19414.33,2024-06-10
1832,814,51,7680,2024-07-02,2024-09-28,36104.57,2024-01-06
1833,635,6,998,2024-08-01,2024-08-29,2661.14,2024-01-10
1834,266,56,8937,2024-01-12,2024-03-14,7671.89,2024-04-26
1835,540,99,16042,2024-09-10,2024-09-23,5307.79,2024-01-12
1836,177,72,11603,2024-06-15,2024-06-24,949.34,2024-01-22
1837,985,38,5809,2024-05-21,2024-10-01,45774.13,2024-07-08
1838,392,63,10223,2024-07-25,2024-09-20,22747.68,2024-05-10
1839,253,65,10513,2024-05-21,2024-06-07,4583.25,2024-08-07
1840,631,54,8245,2024-07-19,2024-08-24,17700.04,2024-02-06
1841,925,52,7763,2024-05-30,2024-08-18,35095.72,2024-02-26
1842,209,62,9967,2024-05-25,2024-07-06,19106.56,2024-02-28
1843,787,35,5262,2024-03-03,2024-03-05,608.81,2024-03-03
1844,808,9,1373,2024-01-21,2024-03-13,3872.27,2024-09-10
1845,694,45,6909,2024-01-08,2024-05-23,33503.62,2024-05-05
1846,932,45,6921,2024-01-26,2024-04-20,9321.52,2024-08-19
1847,945,33,5173,2024-07-02,2024-07-15,1116.51,2024-03-14
1848,49,30,4533,2024-04-12,2024-04-28,3557.72,2024-01-16
1849,899,69,11323,2024-05-03,2024-06-23,21349.34,2024-07-25
1850,648,94,15083,2024-03-29,2024-04-02,674.67,2024-03-14
1851,124,47,7151,2024-01-27,2024-07-20,17204.15,2024-08-25
1852,293,36,5616,2024-09-12,2024-09-26,2648.58,2024-04-30
1853,438,98,15841,2024-08-02,2024-09-10,19282.45,2024-04-27
1854,476,54,8531,2024-03-17,2024-07-17,43281.27,2024-07-07
1855,32,99,15993,2024-02-11,2024-07-11,54532.43,2024-04-08
1856,440,37,5698,2024-01-08,2024-04-28,22304.49,2024-04-29
1857,121,58,9373,2024-09-09,2024-09-10,52.9,2024-08-02
1858,150,7,1238,2024-09-02,2024-09-27,10662.46,2024-01-03
1859,379,55,8666,2024-06-20,2024-09-27,34863.65,2024-02-18
1860,524,30,4524,2024-05-07,2024-09-23,7474.94,2024-09-17
1861,291,47,7177,2024-03-12,2024-03-14,666.59,2024-06-24
1862,773,23,3412,2024-07-26,2024-08-10,5350.11,2024-02-05
1863,936,77,12875,2024-01-11,2024-07-20,46534.14,2024-04-10
1864,298,51,7666,2024-06-07,2024-08-13,8327.67,2024-07-31
1865,548,25,3740,2024-04-09,2024-07-20,40239.3,2024-01-20
1866,889,97,15701,2024-07-09,2024-09-20,6736.07,2024-03-21
1867,824,76,12515,2024-07-26,2024-08-17,8566.19,2024-01-23
1868,924,92,14708,2024-06-19,2024-07-05,2855.16,2024-01-24
1869,72,46,7104,2024-02-26,2024-08-02,25757.16,2024-03-07
1870,293,91,14562,2024-08-23,2024-09-14,6386.12,2024-01-20
1871,133,68,11046,2024-06-10,2024-06-28,7913.14,2024-09-23
1872,132,35,5539,2024-09-03,2024-09-14,3078.6,2024-06-05
1873,880,3,637,2024-08-15,2024-09-26,8253.33,2024-03-31
1874,408,15,2479,2024-03-10,2024-09-02,49805.8,2024-05-22
1875,803,2,580,2024-08-31,2024-09-29,4736.97,2024-08-19
1876,753,87,14200,2024-02-04,2024-08-05,14114.4,2024-09-12
1877,769,40,6181,2024-07-02,2024-08-24,8354.43,2024-06-11
1878,330,11,1746,2024-04-24,2024-08-09,19279.47,2024-03-27
1879,481,24,3681,2024-07-22,2024-09-24,19109.39,2024-07-09
1880,772,11,1688,2024-03-15,2024-04-05,9208.25,2024-06-22
1881,933,7,1190,2024-01-06,2024-05-17,8039.45,2024-01-05
1882,888,100,16240,2024-07-02,2024-08-04,10567.43,2024-01-04
1883,323,6,978,2024-07-15,2024-09-12,25262.2,2024-04-18
1884,451,33,5033,2024-02-25,2024-08-23,47458,2024-05-24
1885,526,13,2027,2024-03-25,2024-03-29,567.44,2024-09-23
1886,589,76,12677,2024-02-05,2024-05-30,36865.41,2024-03-03
1887,581,30,4664,2024-04-25,2024-08-07,11439.25,2024-01-07
1888,294,13,2092,2024-02-17,2024-07-07,38288.49,2024-04-14
1889,569,92,14802,2024-08-03,2024-09-10,15138.65,2024-09-09
1890,898,41,6337,2024-03-29,2024-06-25,33838.79,2024-04-11
1891,984,58,9510,2024-07-15,2024-08-17,5535.52,2024-08-17
1892,869,77,12852,2024-07-04,2024-07-11,1280.66,2024-08-30
1893,135,58,9385,2024-03-22,2024-07-05,33889.57,2024-01-30
1894,822,43,6591,2024-05-09,2024-08-29,47698.55,2024-02-19
1895,427,11,1560,2024-02-06,2024-03-12,5976.58,2024-05-08
1896,29,99,15978,2024-01-01,2024-05-31,70064.33,2024-07-29
1897,850,10,1430,2024-03-07,2024-06-07,42308.11,2024-02-16
1898,359,8,1326,2024-04-18,2024-08-28,29173.37,2024-05-07
1899,676,13,2016,2024-01-22,2024-07-12,45294.77,2024-07-24
1900,255,40,6102,2024-03-07,2024-03-27,1747.27,2024-02-21
1901,88,58,9509,2024-03-07,2024-06-03,43468.4,2024-09-01
1902,953,28,4261,2024-04-02,2024-06-02,21177.87,2024-03-16
1903,322,4,755,2024-08-01,2024-08-10,2563.14,2024-06-21
1904,775,96,15439,2024-06-14,2024-07-12,3744.78,2024-06-11
1905,934,36,5647,2024-05-28,2024-07-02,7912.38,2024-04-17
1906,611,60,9778,2024-02-05,2024-09-28,37593.37,2024-01-03
1907,669,96,15324,2024-01-27,2024-04-17,25111.36,2024-01-07
1908,49,72,11835,2024-08-20,2024-10-01,3412.74,2024-03-31
1909,730,78,13055,2024-05-30,2024-07-14,6862.71,2024-04-13
1910,658,1,1,2024-06-13,2024-07-13,7370.79,2024-05-13
1911,435,7,1141,2024-05-21,2024-06-13,10625.68,2024-09-06
1912,128,56,9081,2024-02-23,2024-05-17,5753.9,2024-01-08
1913,156,1,84,2024-09-15,2024-09-23,3741.26,2024-05-08
1914,413,72,11923,2024-05-15,2024-09-09,21185.28,2024-08-06
1915,31,15,2623,2024-04-10,2024-10-04,59362.88,2024-04-11
1916,105,26,3894,2024-03-03,2024-09-19,64702.35,2024-01-12
1917,403,74,12181,2024-03-14,2024-07-11,10912.86,2024-02-06
1918,584,35,5418,2024-05-21,2024-06-06,2999.77,2024-01-03
1919,710,74,12091,2024-08-15,2024-08-25,1611.81,2024-02-07
1920,365,35,5307,2024-09-15,2024-10-01,3769.4,2024-04-18
1921,578,94,15195,2024-02-08,2024-09-21,60010.8,2024-06-24
1922,44,94,15110,2024-01-19,2024-09-28,104672.19,2024-06-26
1923,559,33,5098,2024-02-21,2024-09-07,60348.33,2024-02-14
1924,874,38,5950,2024-02-17,2024-04-19,11768.18,2024-08-19
1925,750,81,13541,2024-01-17,2024-04-08,12906.73,2024-05-21
1926,908,1,191,2024-01-31,2024-10-02,92226.06,2024-07-22
1927,890,76,12416,2024-03-29,2024-05-20,3318.95,2024-03-12
1928,266,13,2046,2024-01-26,2024-02-23,5858.49,2024-01-14
1929,443,48,7378,2024-09-13,2024-09-21,957.89,2024-06-16
1930,824,100,16215,2024-02-18,2024-02-18,0,2024-07-15
1931,487,72,11935,2024-07-07,2024-08-14,18537.44,2024-09-03
1932,316,76,12665,2024-09-14,2024-09-24,2662.24,2024-05-08
1933,11,64,10379,2024-05-30,2024-07-26,3815.81,2024-03-11
1934,317,14,2223,2024-03-16,2024-07-15,30739.49,2024-06-16
1935,766,40,6163,2024-03-12,2024-07-31,38569.44,2024-03-24
1936,845,14,2314,2024-01-06,2024-08-29,98042.44,2024-03-12
1937,200,45,6873,2024-04-17,2024-07-26,38543.03,2024-02-08
1938,789,54,8512,2024-04-19,2024-07-22,10826.78,2024-06-23
1939,817,30,4649,2024-05-09,2024-06-21,20869.69,2024-04-16
1940,630,54,8221,2024-05-03,2024-07-22,23074.94,2024-07-26
1941,673,54,8441,2024-09-17,2024-09-19,197.19,2024-07-02
1942,4,25,3736,2024-07-22,2024-09-03,11372.93,2024-06-28
1943,877,2,381,2024-04-25,2024-10-02,78693.85,2024-02-15
1944,771,60,9806,2024-09-10,2024-09-30,5324.39,2024-08-17
1945,810,63,10040,2024-06-18,2024-07-09,6883.2,2024-03-12
1946,681,71,11503,2024-02-10,2024-04-02,6580.45,2024-02-14
1947,972,55,8867,2024-09-21,2024-09-27,2485.88,2024-01-04
1948,383,1,42,2024-03-24,2024-06-13,20391.8,2024-03-03
1949,272,99,16059,2024-08-08,2024-08-28,5263.11,2024-04-02
1950,329,58,9354,2024-01-23,2024-07-29,39625.93,2024-03-05
1951,646,15,2602,2024-01-26,2024-03-21,24858.08,2024-06-01
1952,737,93,14890,2024-05-04,2024-05-04,0,2024-09-19
1953,524,64,10456,2024-07-14,2024-08-01,6847.64,2024-01-30
1954,33,97,15651,2024-06-23,2024-08-21,14990.21,2024-07-17
1955,271,48,7389,2024-07-25,2024-09-27,14227.53,2024-09-20
1956,597,74,12085,2024-05-02,2024-07-26,35042.77,2024-06-14
1957,134,39,6036,2024-09-17,2024-09-22,979.9,2024-04-03
1958,276,63,10021,2024-01-03,2024-09-18,113066.08,2024-06-23
1959,281,15,2427,2024-04-14,2024-08-01,46169.82,2024-08-31
1960,556,42,6419,2024-06-28,2024-07-15,4949.43,2024-01-18
1961,683,23,3457,2024-03-04,2024-04-21,7703.18,2024-05-11
1962,322,14,2215,2024-05-20,2024-07-30,20977.93,2024-09-06
1963,158,56,9002,2024-04-10,2024-05-01,9323.79,2024-06-02
1964,745,99,16028,2024-05-12,2024-07-13,14638.14,2024-02-01
1965,975,15,2430,2024-05-20,2024-07-06,14958.77,2024-05-12
1966,713,47,7236,2024-05-30,2024-07-28,14676.79,2024-06-11
1967,532,48,7300,2024-07-17,2024-09-04,15213.41,2024-03-18
1968,387,93,14997,2024-05-24,2024-09-25,32836.25,2024-03-08
1969,833,26,3947,2024-02-16,2024-07-23,19829.22,2024-07-12
1970,323,59,9743,2024-03-27,2024-03-28,51.75,2024-08-30
1971,887,16,2660,2024-09-09,2024-09-22,5899.38,2024-04-02
1972,151,68,11049,2024-01-09,2024-09-25,109938.17,2024-09-23
1973,731,30,4518,2024-06-10,2024-07-31,21037.28,2024-02-01
1974,965,76,12398,2024-05-31,2024-09-06,16926.89,2024-01-19
